Planet: {x: 703.2291046309314, y: 392.06130840454233, z: 814.9882559583394}, Habitable: false, Surface Area: 0
Planet: {x: 610.757417437253, y: 204.0977024810906, z: 671.1913364529216}, Habitable: false, Surface Area: 0
Planet: {x: 855.9731732089056, y: 419.650530996992, z: 267.7872128603169}, Habitable: false, Surface Area: 0
Planet: {x: 978.7737355938071, y: 184.04108512446783, z: 887.6446740205195}, Habitable: true, Surface Area: 26064836
Planet: {x: 521.9363025028441, y: 576.2476133120377, z: 966.9207192809944}, Habitable: false, Surface Area: 0
Planet: {x: 757.9654328170493, y: 377.07920929601335, z: 173.00636264589886}, Habitable: false, Surface Area: 0
Planet: {x: 690.8869815509697, y: 130.1494518329278, z: 5.968041739539132}, Habitable: true, Surface Area: 36802983
Planet: {x: 846.1871933010126, y: 516.4718968891466, z: 74.70826037754219}, Habitable: true, Surface Area: 19904517
Planet: {x: 533.1559477441896, y: 712.1621439266517, z: 205.7323504820181}, Habitable: false, Surface Area: 0
Planet: {x: 651.2971158198146, y: 367.63270404228956, z: 825.3129925025122}, Habitable: true, Surface Area: 75726871
Planet: {x: 533.4323254453967, y: 675.2993936332217, z: 315.37740902409706}, Habitable: false, Surface Area: 0
Planet: {x: 34.08538373196301, y: 634.2667046612025, z: 539.5729694423412}, Habitable: false, Surface Area: 0
Planet: {x: 87.7394700784404, y: 989.7532395031341, z: 918.1316401963879}, Habitable: true, Surface Area: 19606926
Planet: {x: 663.0512845081735, y: 551.3839817269748, z: 109.81312046100311}, Habitable: false, Surface Area: 0
Planet: {x: 108.90876442648877, y: 888.3585744008116, z: 555.3222255037083}, Habitable: true, Surface Area: 20282771
Planet: {x: 969.6164343278275, y: 31.628690027567075, z: 771.82366964983}, Habitable: true, Surface Area: 74547463
Planet: {x: 16.989084798974208, y: 945.9648833712135, z: 340.42389753059064}, Habitable: true, Surface Area: 81340796
Planet: {x: 702.9602925888079, y: 201.6255599103738, z: 27.786556379922665}, Habitable: false, Surface Area: 0
Planet: {x: 714.1832379461588, y: 617.5210630942347, z: 516.8878643666883}, Habitable: true, Surface Area: 54668068
Planet: {x: 690.5696527247045, y: 215.14772171201412, z: 42.825049335199814}, Habitable: false, Surface Area: 0
Planet: {x: 731.2466013656165, y: 240.10621770453744, z: 309.4525083386617}, Habitable: false, Surface Area: 0
Planet: {x: 117.62251859293738, y: 979.5516688269626, z: 997.3689445988036}, Habitable: false, Surface Area: 0
Planet: {x: 493.3207577452743, y: 745.6088056590602, z: 684.2726988369185}, Habitable: true, Surface Area: 1218051
Planet: {x: 437.08559819425454, y: 460.52318920848137, z: 563.8863492546906}, Habitable: false, Surface Area: 0
Planet: {x: 419.1595071629137, y: 61.1280418288036, z: 247.3910282081493}, Habitable: false, Surface Area: 0
Planet: {x: 564.1704894001298, y: 507.45050804495315, z: 790.7924484250918}, Habitable: true, Surface Area: 47700328
Planet: {x: 439.80631365790555, y: 797.6400578996046, z: 595.9028173971186}, Habitable: true, Surface Area: 97595397
Planet: {x: 868.9556358797819, y: 712.5920538400392, z: 730.2666692657677}, Habitable: true, Surface Area: 22428350
Planet: {x: 269.2844501230711, y: 880.0100771743408, z: 791.95611882179}, Habitable: true, Surface Area: 21890016
Planet: {x: 911.3563659983117, y: 852.4553801117485, z: 135.76579918611188}, Habitable: true, Surface Area: 29045913
Planet: {x: 615.209936689245, y: 238.8977940056518, z: 664.2051983490671}, Habitable: true, Surface Area: 65942627
Planet: {x: 386.044057596062, y: 197.77619448071638, z: 375.32212604043866}, Habitable: false, Surface Area: 0
Planet: {x: 18.62345784669217, y: 387.92659584647794, z: 314.7640484966858}, Habitable: false, Surface Area: 0
Planet: {x: 709.1557224789104, y: 547.2640371862485, z: 300.7480452934763}, Habitable: false, Surface Area: 0
Planet: {x: 581.0737904219021, y: 569.0965874563061, z: 903.285727975639}, Habitable: true, Surface Area: 11813953
Planet: {x: 397.06427251125854, y: 873.6361078617861, z: 657.3137129989253}, Habitable: false, Surface Area: 0
Planet: {x: 175.77135560337155, y: 238.88637608231213, z: 593.4153228061537}, Habitable: true, Surface Area: 32929624
Planet: {x: 487.3423555498262, y: 685.5757841026528, z: 949.3214042254381}, Habitable: false, Surface Area: 0
Planet: {x: 979.7712298622616, y: 549.2346836522905, z: 139.9218242608866}, Habitable: true, Surface Area: 22542777
Planet: {x: 543.0699621103514, y: 774.9330377266448, z: 84.80254971272517}, Habitable: true, Surface Area: 49094899
Planet: {x: 846.1124123292681, y: 403.320165337671, z: 169.1212155546382}, Habitable: false, Surface Area: 0
Planet: {x: 148.73058835460506, y: 681.7811498529923, z: 205.59415045788177}, Habitable: true, Surface Area: 3048342
Planet: {x: 409.7731192514167, y: 632.8850794436138, z: 102.05898469355246}, Habitable: false, Surface Area: 0
Planet: {x: 431.0578763946964, y: 457.81524237514384, z: 427.1104902749663}, Habitable: false, Surface Area: 0
Planet: {x: 489.70576507947493, y: 66.04794577646467, z: 674.1323178394409}, Habitable: true, Surface Area: 5258430
Planet: {x: 156.59425923393732, y: 542.2776535976212, z: 837.3503035854617}, Habitable: false, Surface Area: 0
Planet: {x: 818.670450659807, y: 679.7366499628479, z: 280.9100414140029}, Habitable: false, Surface Area: 0
Planet: {x: 614.6214208365592, y: 38.02514075630481, z: 826.1887167655524}, Habitable: false, Surface Area: 0
Planet: {x: 939.9174854520776, y: 778.5454104854828, z: 766.8974341428769}, Habitable: false, Surface Area: 0
Planet: {x: 194.29693110979818, y: 135.22714288729776, z: 547.3905350128218}, Habitable: false, Surface Area: 0
Planet: {x: 690.1767382928991, y: 777.0674824267376, z: 140.38662596240715}, Habitable: true, Surface Area: 8416378
Planet: {x: 913.3846713672554, y: 970.4721520080861, z: 2.9817900507238537}, Habitable: false, Surface Area: 0
Planet: {x: 743.1127168466545, y: 511.2437152753504, z: 410.4364317868081}, Habitable: true, Surface Area: 12776087
Planet: {x: 815.1392101975081, y: 196.277855100627, z: 456.1621650733445}, Habitable: false, Surface Area: 0
Planet: {x: 633.7901226249037, y: 374.18555516221085, z: 632.0779753244512}, Habitable: true, Surface Area: 54408761
Planet: {x: 178.8559517659507, y: 284.72422770933093, z: 545.5008663992402}, Habitable: false, Surface Area: 0
Planet: {x: 431.18822336040296, y: 941.5083737336156, z: 759.7098784044618}, Habitable: true, Surface Area: 85208443
Planet: {x: 948.7942073616507, y: 340.54487759115506, z: 939.6509329189653}, Habitable: true, Surface Area: 78141608
Planet: {x: 801.8541131123742, y: 997.1878479624847, z: 767.7432254626282}, Habitable: true, Surface Area: 89451560
Planet: {x: 556.0313295672821, y: 381.42777013900917, z: 203.28422401037983}, Habitable: true, Surface Area: 49053274
Planet: {x: 57.29864892237391, y: 111.52947508880185, z: 436.4548314436278}, Habitable: true, Surface Area: 1853456
Planet: {x: 698.0229504460877, y: 957.9338401241513, z: 415.70689430477967}, Habitable: false, Surface Area: 0
Planet: {x: 869.8749669270669, y: 808.8639012528063, z: 319.35992854424586}, Habitable: true, Surface Area: 42060415
Planet: {x: 452.94391500871023, y: 38.490064448491346, z: 946.4165607464263}, Habitable: true, Surface Area: 67266203
Planet: {x: 485.5041070595976, y: 251.9692296143574, z: 721.6160914162659}, Habitable: false, Surface Area: 0
Planet: {x: 131.66332840576288, y: 188.69544340069532, z: 649.009790212188}, Habitable: true, Surface Area: 11974434
Planet: {x: 569.8495486398705, y: 929.0953131130968, z: 83.48803660168436}, Habitable: false, Surface Area: 0
Planet: {x: 10.103937098424165, y: 381.7259479866257, z: 412.1847202370705}, Habitable: true, Surface Area: 58760729
Planet: {x: 526.541071635118, y: 243.60038982487265, z: 148.39203535419477}, Habitable: true, Surface Area: 47247638
Planet: {x: 776.2231016671825, y: 195.76382528552537, z: 316.56344497089805}, Habitable: false, Surface Area: 0
Planet: {x: 881.6695680754425, y: 748.0356875220843, z: 724.56418337147}, Habitable: false, Surface Area: 0
Planet: {x: 58.95621430072695, y: 988.7583209122748, z: 733.232532507567}, Habitable: true, Surface Area: 8327913
Planet: {x: 672.6715956345679, y: 287.7720554495804, z: 443.86119593361207}, Habitable: true, Surface Area: 41111867
Planet: {x: 812.8418210003861, y: 156.86912812737486, z: 477.0578751904315}, Habitable: false, Surface Area: 0
Planet: {x: 280.7955196171241, y: 848.1062470351186, z: 760.7489790380098}, Habitable: false, Surface Area: 0
Planet: {x: 985.516000880531, y: 120.01723246791607, z: 981.4037204751185}, Habitable: false, Surface Area: 0
Planet: {x: 556.9619253918057, y: 580.4087062420986, z: 472.3064167951303}, Habitable: true, Surface Area: 76602050
Planet: {x: 483.0547418713484, y: 305.8903367043526, z: 272.9183958041259}, Habitable: true, Surface Area: 35189195
Planet: {x: 111.86134287554327, y: 686.1940229076879, z: 699.9032498062907}, Habitable: false, Surface Area: 0
Planet: {x: 915.0754360997817, y: 840.5555709015473, z: 803.3347059018538}, Habitable: true, Surface Area: 26932416
Planet: {x: 673.4968177353926, y: 238.942138601578, z: 248.11240228340893}, Habitable: false, Surface Area: 0
Planet: {x: 190.1888186704035, y: 476.5202010757217, z: 203.4103262114608}, Habitable: false, Surface Area: 0
Planet: {x: 52.06241778777976, y: 348.9332676161303, z: 798.9152188053588}, Habitable: true, Surface Area: 77063342
Planet: {x: 337.72062686102555, y: 439.34906782075166, z: 758.8838209846003}, Habitable: true, Surface Area: 54515886
Planet: {x: 652.0789237774059, y: 172.4900808717953, z: 870.790759178891}, Habitable: true, Surface Area: 69607878
Planet: {x: 666.3857839753506, y: 202.02107528519497, z: 766.5983871854902}, Habitable: true, Surface Area: 71984578
Planet: {x: 632.6722060947951, y: 51.81128491027231, z: 461.31060769660826}, Habitable: true, Surface Area: 59937562
Planet: {x: 238.51905702579978, y: 74.81063062913806, z: 671.0438159658431}, Habitable: true, Surface Area: 12100707
Planet: {x: 582.5395025195284, y: 173.80853273025855, z: 311.43283420109236}, Habitable: false, Surface Area: 0
Planet: {x: 513.092693148047, y: 142.44361868345945, z: 350.3792279498568}, Habitable: false, Surface Area: 0
Planet: {x: 365.221694355816, y: 892.1020016989463, z: 547.7959165071295}, Habitable: true, Surface Area: 63622364
Planet: {x: 419.3159484120388, y: 268.65512804948156, z: 173.60449020555512}, Habitable: false, Surface Area: 0
Planet: {x: 740.9124942274469, y: 6.953325552479628, z: 852.1554946442185}, Habitable: true, Surface Area: 44757391
Planet: {x: 682.4919088463101, y: 481.3738636047935, z: 300.43442239858484}, Habitable: true, Surface Area: 77165796
Planet: {x: 469.8460373744946, y: 39.0425184858898, z: 968.1286273968452}, Habitable: true, Surface Area: 18861175
Planet: {x: 724.4553258099402, y: 865.7304106932509, z: 551.4169828911613}, Habitable: true, Surface Area: 46441168
Planet: {x: 147.31081093547195, y: 591.3469201508804, z: 447.7731885666607}, Habitable: true, Surface Area: 81315819
Planet: {x: 445.8356381797568, y: 545.2277912289194, z: 263.9245661679806}, Habitable: true, Surface Area: 68018683
Planet: {x: 189.52884722093978, y: 183.41525795033164, z: 681.7392934877045}, Habitable: true, Surface Area: 67707236
Planet: {x: 80.74547428358092, y: 232.73080738915232, z: 166.91422719566762}, Habitable: true, Surface Area: 16671909
Planet: {x: 938.8783396281051, y: 56.34683775233085, z: 88.1328975706619}, Habitable: false, Surface Area: 0
Planet: {x: 747.3362435738348, y: 601.6694718100002, z: 491.6401321722581}, Habitable: false, Surface Area: 0
Planet: {x: 35.211533095333536, y: 944.0586054694872, z: 328.3242791135266}, Habitable: false, Surface Area: 0
Planet: {x: 384.7298550250988, y: 767.2395590164172, z: 625.5029468826272}, Habitable: false, Surface Area: 0
Planet: {x: 847.0310276181552, y: 399.54573819707264, z: 883.4767773304313}, Habitable: false, Surface Area: 0
Planet: {x: 172.14441192821005, y: 371.3675940047205, z: 366.04978829038527}, Habitable: true, Surface Area: 48854066
Planet: {x: 287.45777304159634, y: 424.7458421532735, z: 493.4432932508317}, Habitable: false, Surface Area: 0
Planet: {x: 151.49711308741098, y: 858.1594829024007, z: 344.05203415986585}, Habitable: true, Surface Area: 70411788
Planet: {x: 409.11022254919646, y: 59.4175237779917, z: 997.029733240046}, Habitable: true, Surface Area: 77820367
Planet: {x: 822.0471829110734, y: 728.8086033788526, z: 289.2191572626386}, Habitable: false, Surface Area: 0
Planet: {x: 160.110839989829, y: 98.63093138803691, z: 622.6203062814612}, Habitable: false, Surface Area: 0
Planet: {x: 856.7176193968564, y: 126.58794573627618, z: 650.0701146784061}, Habitable: true, Surface Area: 3768296
Planet: {x: 91.25176679046443, y: 5.779991971691434, z: 300.6251281245018}, Habitable: false, Surface Area: 0
Planet: {x: 48.43305552519417, y: 309.5364949635397, z: 380.6202570770447}, Habitable: true, Surface Area: 65697726
Planet: {x: 973.1733655478663, y: 325.08350039636457, z: 336.97783777682287}, Habitable: true, Surface Area: 79888370
Planet: {x: 446.32769728010936, y: 56.10593775168371, z: 806.0582514291792}, Habitable: false, Surface Area: 0
Planet: {x: 940.0050804008355, y: 904.7556199130353, z: 578.5105839085145}, Habitable: true, Surface Area: 75847482
Planet: {x: 429.88920962353694, y: 237.40858736009062, z: 70.20142823494457}, Habitable: false, Surface Area: 0
Planet: {x: 576.0527998748952, y: 758.4086698229437, z: 464.99707099613727}, Habitable: true, Surface Area: 38286392
Planet: {x: 855.5308846838539, y: 991.5005298032884, z: 471.95987311106836}, Habitable: true, Surface Area: 21003079
Planet: {x: 314.30696908551425, y: 617.4328317282203, z: 992.6252590861351}, Habitable: true, Surface Area: 21541991
Planet: {x: 698.4515423974038, y: 284.40175164192306, z: 670.920648499733}, Habitable: false, Surface Area: 0
Planet: {x: 686.5661466915549, y: 561.9021775266544, z: 659.7513598380367}, Habitable: false, Surface Area: 0
Planet: {x: 507.6566110062863, y: 272.3397665662477, z: 227.25844307614017}, Habitable: false, Surface Area: 0
Planet: {x: 371.21931052780985, y: 577.932586876962, z: 671.0211519152109}, Habitable: true, Surface Area: 79234564
Planet: {x: 913.4952552715752, y: 439.604678712612, z: 969.0816855414672}, Habitable: true, Surface Area: 9487844
Planet: {x: 877.856956733936, y: 4.513926312239347, z: 622.5391024529537}, Habitable: true, Surface Area: 12214692
Planet: {x: 208.55423257315508, y: 743.8525669006344, z: 454.5692202231071}, Habitable: true, Surface Area: 41898923
Planet: {x: 814.6373557904747, y: 379.6041009639719, z: 270.53749043261786}, Habitable: false, Surface Area: 0
Planet: {x: 371.00572654241626, y: 60.698328910983925, z: 523.0737722519539}, Habitable: false, Surface Area: 0
Planet: {x: 51.0048882007097, y: 167.42600208102698, z: 173.64025657552241}, Habitable: true, Surface Area: 72078414
Planet: {x: 386.38164969673915, y: 293.3983347499829, z: 130.13101026740247}, Habitable: false, Surface Area: 0
Planet: {x: 78.15308770050677, y: 613.5675695838992, z: 365.6580245743981}, Habitable: true, Surface Area: 55884899
Planet: {x: 639.0606662804108, y: 207.73072913989466, z: 711.9366084036511}, Habitable: false, Surface Area: 0
Planet: {x: 25.36463489766616, y: 634.6436648043416, z: 106.43228852357444}, Habitable: false, Surface Area: 0
Planet: {x: 894.2444693739174, y: 952.6892018715334, z: 62.125694430900765}, Habitable: true, Surface Area: 2914842
Planet: {x: 258.83256715812354, y: 553.4351817850725, z: 307.11716480511075}, Habitable: true, Surface Area: 77202647
Planet: {x: 372.4963722587569, y: 263.39064223189433, z: 377.80695990937363}, Habitable: false, Surface Area: 0
Planet: {x: 74.39241531846874, y: 277.5217403820773, z: 695.1274750522202}, Habitable: true, Surface Area: 41764344
Planet: {x: 820.1433688390654, y: 788.7374742568585, z: 502.8964991861891}, Habitable: false, Surface Area: 0
Planet: {x: 718.8928581500882, y: 103.96333291800164, z: 439.15245820256655}, Habitable: false, Surface Area: 0
Planet: {x: 47.75105141668901, y: 449.691925913396, z: 672.5717573644731}, Habitable: true, Surface Area: 34270232
Planet: {x: 179.5316443775281, y: 389.15437181702094, z: 600.9599974840067}, Habitable: true, Surface Area: 13031479
Planet: {x: 961.6551434906122, y: 532.9480259232162, z: 52.687937038255804}, Habitable: false, Surface Area: 0
Planet: {x: 132.4274137422765, y: 298.13541735991976, z: 665.2329899240665}, Habitable: false, Surface Area: 0
Planet: {x: 536.0734723684006, y: 632.6363169650784, z: 713.2131598725601}, Habitable: false, Surface Area: 0
Planet: {x: 384.30477872581736, y: 927.672601668875, z: 189.0369353327592}, Habitable: false, Surface Area: 0
Planet: {x: 769.2437607898128, y: 772.0009550629948, z: 222.39008249468804}, Habitable: false, Surface Area: 0
Planet: {x: 221.7484622975987, y: 894.7958850746354, z: 241.84654664008386}, Habitable: true, Surface Area: 7823898
